request_id,client_ip,batch_size,wait_ms,trigger_type,trigger_time_ms,inference_ms,preprocess_ms,postprocess_ms,total_ms,receive_ts,batch_id,start_ts,end_ts
ccb2bc18,38778,1,0,single,0,69.63229179382324,1.874685287475586,1.7611980438232422,73.28534126281738,2025-07-01 02:01:32.972,,2025-07-01 02:01:32.972,2025-07-01 02:01:33.045
250553e3,38778,1,0,single,0,68.3133602142334,1.8908977508544922,1.8239021301269531,72.0517635345459,2025-07-01 02:01:32.981,,2025-07-01 02:01:32.981,2025-07-01 02:01:33.053
7ceafedb,38778,1,0,single,0,68.41897964477539,1.8596649169921875,1.6787052154541016,71.97403907775879,2025-07-01 02:01:32.989,,2025-07-01 02:01:32.989,2025-07-01 02:01:33.061
25f80792,38778,1,0,single,0,68.0551528930664,1.873016357421875,1.6856193542480469,71.63047790527344,2025-07-01 02:01:32.998,,2025-07-01 02:01:32.998,2025-07-01 02:01:33.070
e8e39075,38778,1,0,single,0,68.17436218261719,1.8832683563232422,2.3386478424072266,72.41415977478027,2025-07-01 02:01:33.006,,2025-07-01 02:01:33.006,2025-07-01 02:01:33.078
0436c814,38778,1,0,single,0,68.17197799682617,1.8625259399414062,1.6570091247558594,71.70867919921875,2025-07-01 02:01:33.015,,2025-07-01 02:01:33.015,2025-07-01 02:01:33.086
3780194e,38778,1,0,single,0,66.91288948059082,2.9168128967285156,1.8651485443115234,71.71201705932617,2025-07-01 02:01:33.023,,2025-07-01 02:01:33.023,2025-07-01 02:01:33.095
b558a051,38778,1,0,single,0,67.67725944519043,1.9183158874511719,1.7399787902832031,71.35319709777832,2025-07-01 02:01:33.032,,2025-07-01 02:01:33.032,2025-07-01 02:01:33.103
f97f51fe,38778,1,0,single,0,66.33853912353516,2.8645992279052734,2.0477771759033203,71.26903533935547,2025-07-01 02:01:33.040,,2025-07-01 02:01:33.040,2025-07-01 02:01:33.112
cc60fe76,38778,1,0,single,0,67.78097152709961,1.875162124633789,1.7864704132080078,71.46096229553223,2025-07-01 02:01:33.049,,2025-07-01 02:01:33.049,2025-07-01 02:01:33.120
2e963dfe,38778,1,0,single,0,67.85106658935547,1.8813610076904297,1.7652511596679688,71.51603698730469,2025-07-01 02:01:33.057,,2025-07-01 02:01:33.057,2025-07-01 02:01:33.128
021f305a,38778,1,0,single,0,68.30310821533203,1.894235610961914,1.729726791381836,71.9454288482666,2025-07-01 02:01:33.065,,2025-07-01 02:01:33.065,2025-07-01 02:01:33.137
65dd7ded,38778,1,0,single,0,68.33553314208984,1.878499984741211,1.6808509826660156,71.91276550292969,2025-07-01 02:01:33.073,,2025-07-01 02:01:33.073,2025-07-01 02:01:33.145
53a83869,38778,1,0,single,0,67.62146949768066,1.86920166015625,1.7046928405761719,71.2125301361084,2025-07-01 02:01:33.082,,2025-07-01 02:01:33.082,2025-07-01 02:01:33.153
1bfd2aeb,38778,1,0,single,0,68.29977035522461,1.8558502197265625,1.9230842590332031,72.09968566894531,2025-07-01 02:01:33.090,,2025-07-01 02:01:33.090,2025-07-01 02:01:33.162
43cbfbe2,38778,1,0,single,0,68.79639625549316,1.8677711486816406,1.7888545989990234,72.47018814086914,2025-07-01 02:01:33.098,,2025-07-01 02:01:33.098,2025-07-01 02:01:33.171
07f88e5e,38778,1,0,single,0,67.45171546936035,3.1023025512695312,1.722097396850586,72.29280471801758,2025-07-01 02:01:33.107,,2025-07-01 02:01:33.107,2025-07-01 02:01:33.179
e431a973,38778,1,0,single,0,68.96543502807617,1.8641948699951172,1.7056465148925781,72.55291938781738,2025-07-01 02:01:33.115,,2025-07-01 02:01:33.115,2025-07-01 02:01:33.187
c1d60fc7,38778,1,0,single,0,67.48104095458984,2.859830856323242,1.8537044525146484,72.21293449401855,2025-07-01 02:01:33.124,,2025-07-01 02:01:33.124,2025-07-01 02:01:33.196
0ec17da2,38778,1,0,single,0,68.70746612548828,1.8901824951171875,1.8553733825683594,72.47281074523926,2025-07-01 02:01:33.132,,2025-07-01 02:01:33.132,2025-07-01 02:01:33.204
35808fc8,38778,1,0,single,0,68.31049919128418,1.8672943115234375,1.7461776733398438,71.94185256958008,2025-07-01 02:01:33.140,,2025-07-01 02:01:33.140,2025-07-01 02:01:33.212
7a0f9cf4,38778,1,0,single,0,66.74790382385254,2.056121826171875,1.6183853149414062,70.44029235839844,2025-07-01 02:01:33.150,,2025-07-01 02:01:33.150,2025-07-01 02:01:33.220
5d960f6d,38778,1,0,single,0,66.0712718963623,2.5529861450195312,1.737356185913086,70.38283348083496,2025-07-01 02:01:33.158,,2025-07-01 02:01:33.158,2025-07-01 02:01:33.228
e94c43cd,38778,1,0,single,0,65.80471992492676,1.8990039825439453,1.6715526580810547,69.39506530761719,2025-07-01 02:01:33.167,,2025-07-01 02:01:33.167,2025-07-01 02:01:33.236
b4ef1681,38778,1,0,single,0,66.43104553222656,1.8529891967773438,1.950979232788086,70.2524185180664,2025-07-01 02:01:33.175,,2025-07-01 02:01:33.175,2025-07-01 02:01:33.245
08a82f00,38778,1,0,single,0,66.23005867004395,1.9621849060058594,1.5375614166259766,69.7472095489502,2025-07-01 02:01:33.183,,2025-07-01 02:01:33.183,2025-07-01 02:01:33.252
7b69bec3,38792,1,0,single,0,10.297298431396484,2.138853073120117,1.7964839935302734,14.251232147216797,2025-07-01 02:01:34.601,,2025-07-01 02:01:34.601,2025-07-01 02:01:34.615
0f2de63c,38792,1,0,single,0,18.139123916625977,3.698110580444336,1.8901824951171875,23.74744415283203,2025-07-01 02:01:34.600,,2025-07-01 02:01:34.600,2025-07-01 02:01:34.624
8cfc342f,38792,1,0,single,0,27.048587799072266,3.595113754272461,1.8818378448486328,32.559871673583984,2025-07-01 02:01:34.600,,2025-07-01 02:01:34.600,2025-07-01 02:01:34.633
91659366,38792,1,0,single,0,35.430192947387695,2.772808074951172,1.9800662994384766,40.21620750427246,2025-07-01 02:01:34.601,,2025-07-01 02:01:34.601,2025-07-01 02:01:34.641
336d0755,38792,1,0,single,0,43.440818786621094,2.7313232421875,2.0956993103027344,48.28500747680664,2025-07-01 02:01:34.602,,2025-07-01 02:01:34.602,2025-07-01 02:01:34.650
acfb425a,38792,1,0,single,0,52.71005630493164,3.1201839447021484,1.9886493682861328,57.83677101135254,2025-07-01 02:01:34.602,,2025-07-01 02:01:34.602,2025-07-01 02:01:34.659
2ae2a2ef,38792,1,0,single,0,60.43052673339844,2.5565624237060547,1.688241958618164,64.6963119506836,2025-07-01 02:01:34.603,,2025-07-01 02:01:34.603,2025-07-01 02:01:34.667
4bb39fbc,38792,1,0,single,0,67.88992881774902,2.8734207153320312,1.7707347869873047,72.55172729492188,2025-07-01 02:01:34.603,,2025-07-01 02:01:34.603,2025-07-01 02:01:34.676
4946449b,38792,1,0,single,0,76.13301277160645,2.3021697998046875,1.6345977783203125,80.08813858032227,2025-07-01 02:01:34.604,,2025-07-01 02:01:34.604,2025-07-01 02:01:34.684
f1fe25a8,38792,1,0,single,0,84.17177200317383,2.4318695068359375,1.7132759094238281,88.33527565002441,2025-07-01 02:01:34.604,,2025-07-01 02:01:34.604,2025-07-01 02:01:34.692
bd3fbb4f,38792,1,0,single,0,69.76962089538574,1.9147396087646484,1.714468002319336,73.41551780700684,2025-07-01 02:01:34.627,,2025-07-01 02:01:34.627,2025-07-01 02:01:34.701
d3449e42,38792,1,0,single,0,69.25296783447266,2.8638839721679688,1.9097328186035156,74.0501880645752,2025-07-01 02:01:34.636,,2025-07-01 02:01:34.636,2025-07-01 02:01:34.710
7cf7682c,38792,1,0,single,0,68.57919692993164,2.7952194213867188,1.7058849334716797,73.09842109680176,2025-07-01 02:01:34.645,,2025-07-01 02:01:34.645,2025-07-01 02:01:34.718
e84421fa,38792,1,0,single,0,68.66884231567383,1.9431114196777344,1.7876625061035156,72.4191665649414,2025-07-01 02:01:34.654,,2025-07-01 02:01:34.654,2025-07-01 02:01:34.726
d45e4dbc,38792,1,0,single,0,69.34499740600586,1.8384456634521484,1.9061565399169922,73.10819625854492,2025-07-01 02:01:34.662,,2025-07-01 02:01:34.662,2025-07-01 02:01:34.735
ea5becf0,38792,1,0,single,0,68.74918937683105,1.950979232788086,1.9359588623046875,72.65424728393555,2025-07-01 02:01:34.671,,2025-07-01 02:01:34.671,2025-07-01 02:01:34.744
c63d4e8d,38792,1,0,single,0,68.73822212219238,1.8677711486816406,1.7347335815429688,72.3576545715332,2025-07-01 02:01:34.679,,2025-07-01 02:01:34.679,2025-07-01 02:01:34.752
18e6481a,38792,1,0,single,0,67.26527214050293,2.9675960540771484,1.7397403717041016,71.9904899597168,2025-07-01 02:01:34.688,,2025-07-01 02:01:34.688,2025-07-01 02:01:34.760
0e78a4bb,38792,1,0,single,0,68.24851036071777,1.8916130065917969,1.6400814056396484,71.79713249206543,2025-07-01 02:01:34.696,,2025-07-01 02:01:34.696,2025-07-01 02:01:34.768
934e0cf6,38792,1,0,single,0,67.93713569641113,1.9104480743408203,1.708984375,71.57444953918457,2025-07-01 02:01:34.704,,2025-07-01 02:01:34.704,2025-07-01 02:01:34.776
59835501,38792,1,0,single,0,67.67511367797852,1.8498897552490234,1.617431640625,71.15983963012695,2025-07-01 02:01:34.713,,2025-07-01 02:01:34.713,2025-07-01 02:01:34.784
6a124695,38792,1,0,single,0,66.43509864807129,2.9687881469726562,1.865386962890625,71.28667831420898,2025-07-01 02:01:34.722,,2025-07-01 02:01:34.722,2025-07-01 02:01:34.793
0cda4160,38792,1,0,single,0,66.97726249694824,2.834796905517578,1.695871353149414,71.52557373046875,2025-07-01 02:01:34.730,,2025-07-01 02:01:34.730,2025-07-01 02:01:34.801
81d318ec,38792,1,0,single,0,67.626953125,1.89208984375,2.381563186645508,71.92111015319824,2025-07-01 02:01:34.739,,2025-07-01 02:01:34.739,2025-07-01 02:01:34.811
39241201,38792,1,0,single,0,68.20440292358398,1.9097328186035156,1.6543865203857422,71.78640365600586,2025-07-01 02:01:34.747,,2025-07-01 02:01:34.747,2025-07-01 02:01:34.819
a2a020d7,38792,1,0,single,0,68.09067726135254,1.9254684448242188,1.7571449279785156,71.7916488647461,2025-07-01 02:01:34.756,,2025-07-01 02:01:34.756,2025-07-01 02:01:34.827
55faa8c3,38792,1,0,single,0,68.0227279663086,1.8966197967529297,2.0983219146728516,72.03483581542969,2025-07-01 02:01:34.764,,2025-07-01 02:01:34.764,2025-07-01 02:01:34.836
3c01ea8e,38792,1,0,single,0,67.47293472290039,1.9299983978271484,1.7921924591064453,71.2120532989502,2025-07-01 02:01:34.773,,2025-07-01 02:01:34.773,2025-07-01 02:01:34.844
5d4d43be,38792,1,0,single,0,68.63284111022949,1.8787384033203125,1.6748905181884766,72.2041130065918,2025-07-01 02:01:34.780,,2025-07-01 02:01:34.780,2025-07-01 02:01:34.852
cdb7455b,38792,1,0,single,0,68.29118728637695,1.865386962890625,1.6245841979980469,71.79808616638184,2025-07-01 02:01:34.788,,2025-07-01 02:01:34.788,2025-07-01 02:01:34.860
7295c4d9,38792,1,0,single,0,67.9178237915039,1.851797103881836,2.2950172424316406,72.0820426940918,2025-07-01 02:01:34.797,,2025-07-01 02:01:34.797,2025-07-01 02:01:34.869
bed9ebea,38792,1,0,single,0,67.10314750671387,3.044605255126953,1.859903335571289,72.02482223510742,2025-07-01 02:01:34.806,,2025-07-01 02:01:34.806,2025-07-01 02:01:34.878
eb1ece9b,38792,1,0,single,0,68.03703308105469,2.8352737426757812,1.760244369506836,72.65210151672363,2025-07-01 02:01:34.814,,2025-07-01 02:01:34.814,2025-07-01 02:01:34.886
18057e9e,38792,1,0,single,0,68.46237182617188,1.9412040710449219,1.811981201171875,72.23677635192871,2025-07-01 02:01:34.823,,2025-07-01 02:01:34.823,2025-07-01 02:01:34.895
9f04a8d8,38792,1,0,single,0,68.46332550048828,1.8949508666992188,1.6837120056152344,72.06010818481445,2025-07-01 02:01:34.831,,2025-07-01 02:01:34.831,2025-07-01 02:01:34.903
5bdc91c4,38792,1,0,single,0,68.7408447265625,1.863241195678711,1.7952919006347656,72.41654396057129,2025-07-01 02:01:34.840,,2025-07-01 02:01:34.840,2025-07-01 02:01:34.912
5ae2c1ec,38792,1,0,single,0,69.1986083984375,1.8761157989501953,1.8303394317626953,72.9224681854248,2025-07-01 02:01:34.848,,2025-07-01 02:01:34.848,2025-07-01 02:01:34.921
4f68261b,38792,1,0,single,0,70.1146125793457,1.9288063049316406,1.6987323760986328,73.76575469970703,2025-07-01 02:01:34.856,,2025-07-01 02:01:34.856,2025-07-01 02:01:34.930
77964fe4,38792,1,0,single,0,70.13845443725586,1.8718242645263672,2.298116683959961,74.3265151977539,2025-07-01 02:01:34.864,,2025-07-01 02:01:34.864,2025-07-01 02:01:34.938
c776ae11,38792,1,0,single,0,70.00184059143066,1.8651485443115234,1.729726791381836,73.61388206481934,2025-07-01 02:01:34.873,,2025-07-01 02:01:34.873,2025-07-01 02:01:34.946
75cb66db,38792,1,0,single,0,70.23978233337402,1.8622875213623047,2.0487308502197266,74.17011260986328,2025-07-01 02:01:34.882,,2025-07-01 02:01:34.882,2025-07-01 02:01:34.956
f3768040,38792,1,0,single,0,69.66209411621094,3.4334659576416016,2.2618770599365234,75.3779411315918,2025-07-01 02:01:34.890,,2025-07-01 02:01:34.890,2025-07-01 02:01:34.966
